call_id,account_id,agent_id,department,started_at,duration_minutes,wait_minutes,recording_ref
CL01279,AC0024,A039,Sales,2025-11-01 13:00:00,31,1.4,recording://CL01279
CL01280,AC0004,A048,Sales,2026-01-20 11:00:00,11,0.6,recording://CL01280
CL01281,AC0103,A041,Sales,2026-05-25 17:00:00,18,3.2,recording://CL01281
CL01282,AC0015,A011,Support,2025-11-21 10:00:00,26,2.1,recording://CL01282
CL01283,AC0146,A048,Sales,2026-03-08 14:00:00,18,1.4,recording://CL01283
CL01284,AC0062,A050,Sales,2026-05-04 08:00:00,11,1.6,recording://CL01284
CL01285,AC0064,A004,Support,2025-09-12 12:00:00,15,0.1,recording://CL01285
CL01286,AC0040,A039,Sales,2026-06-15 16:00:00,4,1.9,recording://CL01286
CL01287,AC0065,A040,Sales,2025-11-10 15:00:00,12,0.7,recording://CL01287
CL01288,AC0100,A054,Sales,2026-04-30 15:00:00,31,2.9,recording://CL01288
CL01289,AC0075,A038,Support,2026-07-22 09:00:00,6,3.5,recording://CL01289
CL01290,AC0143,A036,Support,2025-10-27 18:00:00,18,0.9,recording://CL01290
CL01291,AC0046,A049,Sales,2025-12-18 19:00:00,9,1.6,recording://CL01291
CL01292,AC0107,A024,Support,2026-04-02 12:00:00,22,1.6,recording://CL01292
CL01293,AC0064,A045,Sales,2025-11-30 17:00:00,30,2.3,recording://CL01293
CL01294,AC0041,A042,Sales,2026-01-10 14:00:00,9,2.3,recording://CL01294
CL01295,AC0099,A047,Sales,2025-11-01 14:00:00,10,2.1,recording://CL01295
CL01296,AC0099,A049,Sales,2025-12-23 15:00:00,7,3.4,recording://CL01296
CL01297,AC0004,A046,Sales,2025-10-08 08:00:00,32,1.3,recording://CL01297
CL01298,AC0129,A048,Sales,2026-03-22 13:00:00,37,1.1,recording://CL01298
CL01299,AC0049,A040,Sales,2026-04-09 11:00:00,18,2.9,recording://CL01299
CL01300,AC0145,A009,Support,2026-05-04 12:00:00,11,1.1,recording://CL01300
CL01301,AC0099,A026,Support,2025-09-10 17:00:00,22,1.0,recording://CL01301
CL01302,AC0065,A054,Sales,2025-12-15 08:00:00,14,1.2,recording://CL01302
CL01303,AC0022,A024,Support,2026-04-17 13:00:00,21,1.1,recording://CL01303
CL01304,AC0049,A048,Sales,2026-07-16 16:00:00,9,1.2,recording://CL01304
CL01305,AC0090,A007,Support,2025-12-02 10:00:00,12,1.5,recording://CL01305
CL01306,AC0122,A049,Sales,2026-08-24 09:00:00,7,2.0,recording://CL01306
CL01307,AC0018,A035,Support,2026-01-01 18:00:00,25,3.4,recording://CL01307
CL01308,AC0137,A052,Sales,2026-03-11 18:00:00,29,0.8,recording://CL01308
CL01309,AC0008,A031,Support,2025-10-03 13:00:00,11,1.4,recording://CL01309
CL01310,AC0101,A041,Sales,2026-03-29 08:00:00,34,0.3,recording://CL01310
CL01311,AC0150,A046,Sales,2026-06-25 18:00:00,12,1.0,recording://CL01311
CL01312,AC0105,A044,Sales,2026-06-16 19:00:00,32,2.3,recording://CL01312
CL01313,AC0047,A048,Sales,2026-04-30 18:00:00,20,0.8,recording://CL01313
CL01314,AC0064,A047,Sales,2026-02-18 13:00:00,6,0.7,recording://CL01314
CL01315,AC0028,A051,Sales,2026-01-26 12:00:00,20,2.7,recording://CL01315
CL01316,AC0030,A052,Sales,2026-06-26 11:00:00,8,0.7,recording://CL01316
CL01317,AC0081,A010,Support,2025-11-30 15:00:00,11,2.0,recording://CL01317
CL01318,AC0030,A053,Sales,2026-01-04 15:00:00,26,3.1,recording://CL01318
CL01319,AC0134,A054,Sales,2026-02-08 10:00:00,9,1.9,recording://CL01319
CL01320,AC0031,A044,Sales,2025-09-28 13:00:00,12,2.3,recording://CL01320
CL01321,AC0150,A043,Sales,2026-01-08 11:00:00,8,2.8,recording://CL01321
CL01322,AC0082,A044,Sales,2026-07-08 10:00:00,6,3.1,recording://CL01322
CL01323,AC0058,A055,Sales,2026-01-15 15:00:00,8,2.6,recording://CL01323
CL01324,AC0068,A040,Sales,2026-05-03 15:00:00,18,1.8,recording://CL01324
CL01325,AC0087,A045,Sales,2025-11-09 15:00:00,14,2.0,recording://CL01325
CL01326,AC0136,A045,Sales,2026-07-19 19:00:00,5,0.8,recording://CL01326
CL01327,AC0024,A040,Sales,2025-09-10 18:00:00,24,1.4,recording://CL01327
CL01328,AC0099,A051,Sales,2025-11-09 15:00:00,21,0.6,recording://CL01328
CL01329,AC0130,A020,Support,2026-07-07 15:00:00,6,2.2,recording://CL01329
CL01330,AC0039,A051,Sales,2026-05-09 12:00:00,14,1.7,recording://CL01330
CL01331,AC0132,A043,Sales,2026-08-11 15:00:00,18,1.1,recording://CL01331
CL01332,AC0037,A013,Support,2026-08-15 11:00:00,10,2.3,recording://CL01332
CL01333,AC0105,A055,Sales,2026-05-31 08:00:00,16,1.0,recording://CL01333
CL01334,AC0108,A025,Support,2026-07-29 08:00:00,10,1.9,recording://CL01334
CL01335,AC0132,A042,Sales,2026-07-30 16:00:00,13,1.5,recording://CL01335
CL01336,AC0026,A046,Sales,2026-08-12 11:00:00,9,2.5,recording://CL01336
CL01337,AC0132,A006,Support,2026-01-22 16:00:00,14,0.0,recording://CL01337
CL01338,AC0005,A011,Support,2026-05-29 08:00:00,12,1.7,recording://CL01338
CL01339,AC0075,A045,Sales,2025-12-28 15:00:00,15,1.6,recording://CL01339
CL01340,AC0009,A033,Support,2026-05-11 16:00:00,10,1.7,recording://CL01340
CL01341,AC0041,A015,Support,2026-01-05 18:00:00,24,1.3,recording://CL01341
CL01342,AC0121,A041,Sales,2026-04-23 09:00:00,18,3.0,recording://CL01342
CL01343,AC0149,A002,Support,2026-05-10 17:00:00,21,2.2,recording://CL01343
CL01344,AC0047,A042,Sales,2026-02-28 18:00:00,7,1.1,recording://CL01344
CL01345,AC0085,A017,Support,2026-02-06 15:00:00,14,1.7,recording://CL01345
CL01346,AC0087,A053,Sales,2026-06-23 10:00:00,10,2.8,recording://CL01346
CL01347,AC0094,A012,Support,2026-02-26 13:00:00,18,2.7,recording://CL01347
CL01348,AC0047,A043,Sales,2026-04-28 19:00:00,24,1.6,recording://CL01348
CL01349,AC0011,A041,Sales,2026-03-12 13:00:00,25,1.9,recording://CL01349
CL01350,AC0117,A054,Sales,2026-07-27 19:00:00,5,1.8,recording://CL01350
CL01351,AC0003,A048,Sales,2026-01-06 08:00:00,45,0.2,recording://CL01351
CL01352,AC0098,A027,Support,2026-07-16 09:00:00,19,2.5,recording://CL01352
CL01353,AC0054,A044,Sales,2026-02-28 16:00:00,15,2.3,recording://CL01353
CL01354,AC0049,A003,Support,2026-07-27 13:00:00,14,2.5,recording://CL01354
CL01355,AC0150,A046,Sales,2025-12-09 13:00:00,17,1.2,recording://CL01355
CL01356,AC0048,A047,Sales,2026-05-25 08:00:00,6,0.7,recording://CL01356
CL01357,AC0077,A029,Support,2026-07-02 16:00:00,3,0.5,recording://CL01357
CL01358,AC0071,A022,Support,2026-04-30 11:00:00,6,2.5,recording://CL01358
CL01359,AC0008,A037,Support,2026-01-13 12:00:00,5,2.0,recording://CL01359
CL01360,AC0028,A013,Support,2026-06-30 15:00:00,8,0.2,recording://CL01360
CL01361,AC0092,A026,Support,2025-11-06 17:00:00,7,1.8,recording://CL01361
CL01362,AC0015,A045,Sales,2025-10-29 19:00:00,41,2.2,recording://CL01362
CL01363,AC0086,A018,Support,2026-06-15 09:00:00,8,1.7,recording://CL01363
CL01364,AC0140,A047,Sales,2025-12-03 12:00:00,9,0.1,recording://CL01364
CL01365,AC0150,A016,Support,2025-11-15 17:00:00,17,2.5,recording://CL01365
CL01366,AC0103,A002,Support,2025-11-25 16:00:00,9,1.2,recording://CL01366
CL01367,AC0109,A003,Support,2026-07-05 17:00:00,19,0.0,recording://CL01367
CL01368,AC0047,A022,Support,2025-10-28 14:00:00,22,2.8,recording://CL01368
CL01369,AC0139,A042,Sales,2025-11-10 14:00:00,9,1.0,recording://CL01369
CL01370,AC0065,A009,Support,2026-03-21 12:00:00,18,1.4,recording://CL01370
CL01371,AC0128,A055,Sales,2026-06-29 10:00:00,22,1.9,recording://CL01371
CL01372,AC0096,A031,Support,2026-03-15 15:00:00,8,0.0,recording://CL01372
CL01373,AC0089,A054,Sales,2025-11-07 14:00:00,7,2.7,recording://CL01373
CL01374,AC0140,A039,Sales,2026-02-17 08:00:00,17,3.2,recording://CL01374
CL01375,AC0013,A022,Support,2025-09-02 19:00:00,15,3.0,recording://CL01375
CL01376,AC0071,A051,Sales,2026-02-05 17:00:00,19,2.2,recording://CL01376
CL01377,AC0100,A027,Support,2026-04-12 12:00:00,17,1.4,recording://CL01377
CL01378,AC0085,A052,Sales,2026-01-10 16:00:00,18,1.4,recording://CL01378
CL01379,AC0144,A053,Sales,2026-08-07 13:00:00,22,0.3,recording://CL01379
CL01380,AC0104,A048,Sales,2026-07-19 18:00:00,11,3.0,recording://CL01380
CL01381,AC0126,A045,Sales,2026-08-17 19:00:00,13,2.9,recording://CL01381
CL01382,AC0133,A045,Sales,2026-04-25 10:00:00,15,1.0,recording://CL01382
CL01383,AC0064,A055,Sales,2026-08-12 15:00:00,26,3.1,recording://CL01383
CL01384,AC0147,A041,Sales,2026-01-27 11:00:00,20,2.6,recording://CL01384
CL01385,AC0006,A055,Sales,2026-06-23 08:00:00,25,3.9,recording://CL01385
CL01386,AC0095,A047,Sales,2026-06-01 18:00:00,10,1.6,recording://CL01386
CL01387,AC0088,A056,Sales,2026-01-04 15:00:00,17,2.0,recording://CL01387
CL01388,AC0100,A049,Sales,2026-07-15 10:00:00,4,2.7,recording://CL01388
CL01389,AC0103,A040,Sales,2025-12-06 17:00:00,21,1.1,recording://CL01389
CL01390,AC0074,A007,Support,2025-11-10 11:00:00,14,0.4,recording://CL01390
CL01391,AC0020,A004,Support,2025-10-29 11:00:00,17,0.4,recording://CL01391
CL01392,AC0008,A046,Sales,2026-05-19 18:00:00,6,1.3,recording://CL01392
CL01393,AC0088,A037,Support,2026-03-05 11:00:00,18,2.7,recording://CL01393
CL01394,AC0139,A041,Sales,2026-08-19 17:00:00,25,1.3,recording://CL01394
CL01395,AC0102,A053,Sales,2026-04-25 13:00:00,21,1.3,recording://CL01395
CL01396,AC0147,A050,Sales,2026-01-23 19:00:00,6,1.1,recording://CL01396
CL01397,AC0081,A047,Sales,2025-11-04 08:00:00,4,2.8,recording://CL01397
CL01398,AC0047,A026,Support,2026-02-26 13:00:00,24,2.8,recording://CL01398
CL01399,AC0082,A045,Sales,2026-06-05 17:00:00,16,3.7,recording://CL01399
CL01400,AC0092,A044,Sales,2026-01-21 18:00:00,10,2.0,recording://CL01400
CL01401,AC0113,A054,Sales,2026-07-27 17:00:00,12,1.4,recording://CL01401
CL01402,AC0117,A056,Sales,2026-01-10 17:00:00,4,0.6,recording://CL01402
CL01403,AC0132,A054,Sales,2026-02-27 09:00:00,10,1.3,recording://CL01403
CL01404,AC0010,A051,Sales,2026-01-15 11:00:00,17,1.6,recording://CL01404
CL01405,AC0085,A003,Support,2025-10-22 17:00:00,13,1.6,recording://CL01405
CL01406,AC0036,A048,Sales,2025-12-04 08:00:00,9,2.1,recording://CL01406
CL01407,AC0067,A049,Sales,2026-02-03 09:00:00,6,2.3,recording://CL01407
CL01408,AC0105,A046,Sales,2026-05-21 14:00:00,27,2.6,recording://CL01408
CL01409,AC0087,A054,Sales,2025-12-20 08:00:00,17,2.3,recording://CL01409
CL01410,AC0037,A032,Support,2025-12-19 14:00:00,14,1.5,recording://CL01410
CL01411,AC0125,A021,Support,2026-06-02 18:00:00,19,0.9,recording://CL01411
CL01412,AC0005,A014,Support,2026-05-27 19:00:00,14,2.7,recording://CL01412
CL01413,AC0009,A011,Support,2025-11-09 08:00:00,14,1.4,recording://CL01413
CL01414,AC0100,A039,Sales,2026-04-05 17:00:00,7,3.7,recording://CL01414
CL01415,AC0099,A019,Support,2026-08-13 13:00:00,14,1.0,recording://CL01415
CL01416,AC0124,A055,Sales,2026-03-05 12:00:00,20,2.0,recording://CL01416
CL01417,AC0053,A013,Support,2026-04-29 09:00:00,9,1.1,recording://CL01417
CL01418,AC0033,A054,Sales,2026-07-26 16:00:00,21,3.2,recording://CL01418
CL01419,AC0085,A030,Support,2026-05-28 14:00:00,6,3.8,recording://CL01419
CL01420,AC0113,A051,Sales,2025-10-03 14:00:00,8,1.8,recording://CL01420
CL01421,AC0068,A050,Sales,2025-12-14 19:00:00,9,1.1,recording://CL01421
CL01422,AC0114,A042,Sales,2026-02-22 18:00:00,6,0.4,recording://CL01422
CL01423,AC0086,A044,Sales,2025-09-25 18:00:00,14,1.0,recording://CL01423
CL01424,AC0065,A042,Sales,2025-10-30 18:00:00,21,3.3,recording://CL01424
CL01425,AC0049,A052,Sales,2025-10-31 17:00:00,23,0.8,recording://CL01425
CL01426,AC0092,A023,Support,2026-01-12 10:00:00,17,2.5,recording://CL01426
CL01427,AC0150,A032,Support,2025-10-21 16:00:00,27,0.6,recording://CL01427
CL01428,AC0010,A031,Support,2026-03-13 14:00:00,25,2.9,recording://CL01428
CL01429,AC0047,A012,Support,2026-01-09 11:00:00,8,0.2,recording://CL01429
CL01430,AC0032,A046,Sales,2026-04-04 17:00:00,7,1.5,recording://CL01430
CL01431,AC0015,A055,Sales,2026-02-17 13:00:00,10,0.9,recording://CL01431
CL01432,AC0075,A020,Support,2026-08-01 19:00:00,9,0.6,recording://CL01432
CL01433,AC0136,A046,Sales,2025-11-15 16:00:00,23,1.6,recording://CL01433
CL01434,AC0090,A036,Support,2025-09-20 09:00:00,17,1.1,recording://CL01434
CL01435,AC0114,A050,Sales,2026-07-12 16:00:00,41,2.9,recording://CL01435
CL01436,AC0087,A048,Sales,2026-05-28 18:00:00,21,1.5,recording://CL01436
CL01437,AC0060,A054,Sales,2026-02-08 08:00:00,19,1.6,recording://CL01437
CL01438,AC0138,A038,Support,2026-02-12 14:00:00,8,2.6,recording://CL01438
CL01439,AC0017,A056,Sales,2026-06-12 09:00:00,34,2.3,recording://CL01439
CL01440,AC0020,A053,Sales,2026-04-14 18:00:00,10,0.0,recording://CL01440
CL01441,AC0133,A040,Sales,2025-09-23 18:00:00,7,1.8,recording://CL01441
CL01442,AC0065,A053,Sales,2025-11-01 19:00:00,11,0.9,recording://CL01442
CL01443,AC0089,A052,Sales,2025-11-02 16:00:00,26,1.4,recording://CL01443
CL01444,AC0063,A021,Support,2025-11-23 19:00:00,20,3.7,recording://CL01444
CL01445,AC0047,A008,Support,2026-08-12 16:00:00,23,2.3,recording://CL01445
CL01446,AC0146,A055,Sales,2025-10-19 19:00:00,9,1.5,recording://CL01446
CL01447,AC0085,A004,Support,2026-06-13 08:00:00,15,1.7,recording://CL01447
CL01448,AC0041,A045,Sales,2026-03-14 10:00:00,18,2.9,recording://CL01448
CL01449,AC0100,A043,Sales,2026-06-18 10:00:00,12,0.0,recording://CL01449
CL01450,AC0135,A049,Sales,2026-03-16 09:00:00,48,2.7,recording://CL01450
CL01451,AC0117,A041,Sales,2026-02-07 16:00:00,14,1.0,recording://CL01451
CL01452,AC0030,A020,Support,2026-01-30 08:00:00,44,1.2,recording://CL01452
CL01453,AC0060,A056,Sales,2025-11-14 11:00:00,29,3.1,recording://CL01453
CL01454,AC0120,A054,Sales,2025-09-11 12:00:00,24,2.4,recording://CL01454
CL01455,AC0130,A054,Sales,2026-01-03 17:00:00,37,3.1,recording://CL01455
CL01456,AC0140,A032,Support,2026-01-21 14:00:00,11,2.3,recording://CL01456
CL01457,AC0048,A014,Support,2026-02-09 17:00:00,9,1.5,recording://CL01457
CL01458,AC0048,A041,Sales,2025-10-01 12:00:00,21,3.4,recording://CL01458
CL01459,AC0007,A054,Sales,2025-10-01 11:00:00,25,1.4,recording://CL01459
CL01460,AC0070,A049,Sales,2025-12-15 13:00:00,17,1.4,recording://CL01460
CL01461,AC0139,A052,Sales,2026-02-06 08:00:00,17,0.7,recording://CL01461
CL01462,AC0136,A014,Support,2025-11-21 12:00:00,8,1.8,recording://CL01462
CL01463,AC0018,A043,Sales,2026-02-12 13:00:00,16,2.6,recording://CL01463
CL01464,AC0140,A026,Support,2026-01-22 08:00:00,6,3.6,recording://CL01464
CL01465,AC0140,A044,Sales,2026-07-11 08:00:00,15,0.0,recording://CL01465
CL01466,AC0091,A050,Sales,2026-04-07 12:00:00,15,1.2,recording://CL01466
CL01467,AC0100,A039,Sales,2026-03-16 12:00:00,20,1.0,recording://CL01467
CL01468,AC0121,A051,Sales,2026-08-10 09:00:00,9,2.4,recording://CL01468
CL01469,AC0027,A052,Sales,2026-04-28 13:00:00,8,1.5,recording://CL01469
CL01470,AC0088,A025,Support,2026-02-06 18:00:00,31,2.7,recording://CL01470
CL01471,AC0067,A047,Sales,2026-07-26 08:00:00,11,1.1,recording://CL01471
CL01472,AC0090,A031,Support,2026-06-10 13:00:00,10,1.7,recording://CL01472
CL01473,AC0046,A006,Support,2026-04-25 08:00:00,21,3.4,recording://CL01473
CL01474,AC0117,A056,Sales,2025-11-19 12:00:00,10,1.4,recording://CL01474
CL01475,AC0089,A052,Sales,2026-04-12 13:00:00,22,0.7,recording://CL01475
CL01476,AC0110,A055,Sales,2026-04-24 11:00:00,21,1.1,recording://CL01476
CL01477,AC0067,A044,Sales,2025-11-13 12:00:00,27,1.9,recording://CL01477
CL01478,AC0021,A046,Sales,2025-11-30 14:00:00,8,2.3,recording://CL01478
CL01479,AC0109,A031,Support,2026-04-26 11:00:00,40,1.5,recording://CL01479
CL01480,AC0127,A046,Sales,2026-02-12 11:00:00,11,2.6,recording://CL01480
CL01481,AC0005,A052,Sales,2026-04-26 19:00:00,12,2.3,recording://CL01481
CL01482,AC0090,A040,Sales,2025-09-01 17:00:00,17,0.8,recording://CL01482
CL01483,AC0139,A007,Support,2026-07-23 17:00:00,22,1.7,recording://CL01483
CL01484,AC0095,A056,Sales,2026-07-10 18:00:00,8,2.3,recording://CL01484
CL01485,AC0013,A043,Sales,2025-11-13 17:00:00,25,2.0,recording://CL01485
CL01486,AC0131,A054,Sales,2026-08-16 10:00:00,26,2.7,recording://CL01486
CL01487,AC0061,A026,Support,2026-02-22 18:00:00,7,1.5,recording://CL01487
CL01488,AC0150,A051,Sales,2026-02-07 19:00:00,23,0.8,recording://CL01488
CL01489,AC0123,A035,Support,2026-01-17 13:00:00,7,2.6,recording://CL01489
CL01490,AC0121,A051,Sales,2025-11-05 11:00:00,13,2.6,recording://CL01490
CL01491,AC0046,A022,Support,2025-12-12 15:00:00,25,1.8,recording://CL01491
CL01492,AC0049,A014,Support,2026-01-20 10:00:00,22,1.5,recording://CL01492
CL01493,AC0104,A021,Support,2026-04-28 16:00:00,10,1.1,recording://CL01493
CL01494,AC0027,A051,Sales,2026-02-04 14:00:00,4,0.2,recording://CL01494
CL01495,AC0087,A020,Support,2026-06-28 15:00:00,6,0.8,recording://CL01495
CL01496,AC0082,A054,Sales,2026-05-23 15:00:00,22,0.0,recording://CL01496
CL01497,AC0106,A038,Support,2026-02-09 18:00:00,8,1.6,recording://CL01497
CL01498,AC0004,A054,Sales,2026-07-02 13:00:00,17,2.3,recording://CL01498
CL01499,AC0013,A039,Sales,2026-04-07 12:00:00,37,2.3,recording://CL01499
CL01500,AC0126,A051,Sales,2026-03-21 11:00:00,13,4.6,recording://CL01500
CL01501,AC0090,A018,Support,2026-07-29 13:00:00,15,1.0,recording://CL01501
CL01502,AC0073,A050,Sales,2025-12-11 08:00:00,8,1.5,recording://CL01502
CL01503,AC0088,A047,Sales,2026-05-13 18:00:00,17,1.3,recording://CL01503
CL01504,AC0064,A016,Support,2026-01-13 09:00:00,13,1.9,recording://CL01504
CL01505,AC0127,A006,Support,2025-09-19 13:00:00,12,2.2,recording://CL01505
CL01506,AC0070,A051,Sales,2025-12-24 11:00:00,15,0.9,recording://CL01506
CL01507,AC0137,A044,Sales,2026-05-23 18:00:00,44,2.0,recording://CL01507
CL01508,AC0014,A004,Support,2026-02-23 17:00:00,21,1.4,recording://CL01508
CL01509,AC0103,A046,Sales,2026-06-22 19:00:00,10,3.0,recording://CL01509
CL01510,AC0150,A046,Sales,2025-10-30 19:00:00,9,2.1,recording://CL01510
CL01511,AC0144,A056,Sales,2026-05-25 16:00:00,22,3.2,recording://CL01511
CL01512,AC0018,A055,Sales,2026-06-10 19:00:00,21,0.8,recording://CL01512
CL01513,AC0126,A039,Sales,2026-01-21 16:00:00,17,0.3,recording://CL01513
CL01514,AC0090,A041,Sales,2025-12-02 15:00:00,42,1.4,recording://CL01514
CL01515,AC0106,A043,Sales,2026-01-30 16:00:00,11,0.7,recording://CL01515
CL01516,AC0049,A040,Sales,2026-02-16 17:00:00,9,2.4,recording://CL01516
CL01517,AC0107,A027,Support,2026-06-12 14:00:00,4,1.6,recording://CL01517
CL01518,AC0094,A046,Sales,2026-07-11 19:00:00,24,0.4,recording://CL01518
CL01519,AC0143,A045,Sales,2026-06-10 16:00:00,13,1.4,recording://CL01519
CL01520,AC0140,A044,Sales,2026-02-09 08:00:00,20,2.5,recording://CL01520
CL01521,AC0110,A029,Support,2026-05-10 13:00:00,11,1.4,recording://CL01521
CL01522,AC0088,A011,Support,2026-05-16 15:00:00,18,1.7,recording://CL01522
CL01523,AC0150,A046,Sales,2026-07-20 09:00:00,13,2.9,recording://CL01523
CL01524,AC0132,A013,Support,2026-08-16 12:00:00,15,0.4,recording://CL01524
CL01525,AC0030,A043,Sales,2026-05-25 11:00:00,7,2.2,recording://CL01525
CL01526,AC0030,A017,Support,2026-05-05 09:00:00,46,0.5,recording://CL01526
CL01527,AC0085,A039,Sales,2026-06-04 18:00:00,10,2.6,recording://CL01527
CL01528,AC0018,A020,Support,2025-12-01 13:00:00,15,3.6,recording://CL01528
CL01529,AC0092,A042,Sales,2026-02-13 10:00:00,23,2.3,recording://CL01529
CL01530,AC0112,A047,Sales,2025-10-13 17:00:00,14,1.4,recording://CL01530
CL01531,AC0113,A031,Support,2026-04-10 11:00:00,15,2.7,recording://CL01531
CL01532,AC0039,A043,Sales,2026-07-25 13:00:00,40,3.1,recording://CL01532
CL01533,AC0099,A039,Sales,2025-10-13 16:00:00,17,1.5,recording://CL01533
CL01534,AC0046,A028,Support,2025-12-03 18:00:00,7,2.0,recording://CL01534
CL01535,AC0140,A039,Sales,2026-03-12 11:00:00,21,1.7,recording://CL01535
CL01536,AC0130,A039,Sales,2026-07-29 10:00:00,22,2.3,recording://CL01536
CL01537,AC0011,A007,Support,2026-06-12 13:00:00,26,2.0,recording://CL01537
CL01538,AC0020,A051,Sales,2026-07-19 09:00:00,15,1.7,recording://CL01538
CL01539,AC0030,A051,Sales,2026-05-03 15:00:00,5,0.0,recording://CL01539
CL01540,AC0139,A051,Sales,2026-03-14 17:00:00,6,0.8,recording://CL01540
CL01541,AC0022,A046,Sales,2026-08-24 13:00:00,21,1.7,recording://CL01541
CL01542,AC0147,A040,Sales,2026-05-25 17:00:00,15,1.4,recording://CL01542
CL01543,AC0088,A024,Support,2026-02-25 09:00:00,13,1.9,recording://CL01543
CL01544,AC0024,A048,Sales,2025-10-25 14:00:00,26,2.6,recording://CL01544
CL01545,AC0136,A049,Sales,2026-02-17 15:00:00,13,2.6,recording://CL01545
CL01546,AC0024,A044,Sales,2026-04-10 19:00:00,22,2.8,recording://CL01546
CL01547,AC0051,A014,Support,2026-05-31 12:00:00,14,2.0,recording://CL01547
CL01548,AC0022,A050,Sales,2026-01-07 14:00:00,19,0.2,recording://CL01548
CL01549,AC0003,A046,Sales,2026-05-03 18:00:00,11,1.5,recording://CL01549
CL01550,AC0103,A012,Support,2025-09-23 08:00:00,31,0.6,recording://CL01550
CL01551,AC0136,A024,Support,2025-11-16 09:00:00,13,1.3,recording://CL01551
CL01552,AC0078,A023,Support,2026-08-17 14:00:00,36,2.3,recording://CL01552
CL01553,AC0071,A016,Support,2026-05-16 10:00:00,26,1.7,recording://CL01553
CL01554,AC0105,A048,Sales,2025-12-28 15:00:00,6,1.5,recording://CL01554
CL01555,AC0008,A040,Sales,2025-11-04 10:00:00,3,3.0,recording://CL01555
CL01556,AC0059,A022,Support,2026-05-13 19:00:00,9,1.7,recording://CL01556
CL01557,AC0070,A025,Support,2025-12-17 08:00:00,15,3.4,recording://CL01557
CL01558,AC0080,A009,Support,2025-12-27 18:00:00,7,1.7,recording://CL01558
CL01559,AC0117,A042,Sales,2026-04-18 09:00:00,19,3.6,recording://CL01559
CL01560,AC0067,A050,Sales,2025-10-07 18:00:00,21,2.3,recording://CL01560
CL01561,AC0136,A027,Support,2025-11-28 09:00:00,10,3.0,recording://CL01561
CL01562,AC0025,A052,Sales,2025-12-11 16:00:00,6,1.2,recording://CL01562
CL01563,AC0061,A044,Sales,2026-03-10 08:00:00,10,2.2,recording://CL01563
CL01564,AC0008,A046,Sales,2026-07-27 18:00:00,22,1.5,recording://CL01564
CL01565,AC0007,A010,Support,2026-01-23 16:00:00,9,0.9,recording://CL01565
CL01566,AC0137,A054,Sales,2025-12-14 10:00:00,6,2.1,recording://CL01566
CL01567,AC0150,A012,Support,2026-03-12 12:00:00,15,1.2,recording://CL01567
CL01568,AC0074,A041,Sales,2025-10-24 13:00:00,11,2.2,recording://CL01568
CL01569,AC0095,A041,Sales,2025-11-08 17:00:00,7,3.3,recording://CL01569
CL01570,AC0007,A035,Support,2026-05-23 13:00:00,23,1.6,recording://CL01570
CL01571,AC0090,A034,Support,2025-09-04 16:00:00,16,3.0,recording://CL01571
CL01572,AC0133,A056,Sales,2025-10-29 09:00:00,20,2.7,recording://CL01572
CL01573,AC0140,A054,Sales,2026-07-09 15:00:00,11,1.5,recording://CL01573
CL01574,AC0139,A050,Sales,2026-08-27 17:00:00,9,1.4,recording://CL01574
CL01575,AC0030,A022,Support,2026-04-21 18:00:00,9,2.8,recording://CL01575
CL01576,AC0049,A042,Sales,2026-06-27 15:00:00,6,1.5,recording://CL01576
CL01577,AC0127,A054,Sales,2025-12-25 18:00:00,23,3.3,recording://CL01577
CL01578,AC0072,A041,Sales,2026-04-15 13:00:00,6,0.9,recording://CL01578
CL01579,AC0046,A051,Sales,2026-03-30 10:00:00,9,0.7,recording://CL01579
CL01580,AC0107,A038,Support,2026-05-09 12:00:00,30,2.3,recording://CL01580
CL01581,AC0139,A051,Sales,2026-01-03 12:00:00,17,0.6,recording://CL01581
CL01582,AC0030,A046,Sales,2026-02-03 10:00:00,24,1.4,recording://CL01582
CL01583,AC0147,A056,Sales,2026-02-16 17:00:00,21,1.3,recording://CL01583
CL01584,AC0121,A050,Sales,2026-01-13 14:00:00,20,2.4,recording://CL01584
CL01585,AC0061,A033,Support,2026-04-20 17:00:00,21,2.5,recording://CL01585
CL01586,AC0079,A023,Support,2026-07-08 08:00:00,6,0.5,recording://CL01586
CL01587,AC0145,A050,Sales,2026-01-04 17:00:00,9,1.6,recording://CL01587
CL01588,AC0142,A050,Sales,2026-02-03 09:00:00,17,3.0,recording://CL01588
CL01589,AC0126,A048,Sales,2026-07-28 12:00:00,11,2.6,recording://CL01589
CL01590,AC0020,A052,Sales,2026-08-27 08:00:00,10,3.0,recording://CL01590
CL01591,AC0147,A039,Sales,2026-06-15 10:00:00,19,4.0,recording://CL01591
CL01592,AC0110,A003,Support,2025-11-06 18:00:00,20,1.6,recording://CL01592
CL01593,AC0132,A047,Sales,2026-04-29 13:00:00,12,1.5,recording://CL01593
CL01594,AC0088,A056,Sales,2025-12-01 08:00:00,6,1.7,recording://CL01594
CL01595,AC0117,A054,Sales,2025-11-04 12:00:00,21,1.4,recording://CL01595
CL01596,AC0062,A052,Sales,2026-03-21 16:00:00,19,0.8,recording://CL01596
CL01597,AC0049,A004,Support,2026-04-11 18:00:00,13,0.4,recording://CL01597
