ticket_id,account_id,agent_id,created_at,resolved_at,contact_reason,resolution_status,first_response_minutes,escalation_required,escalation_reason,complaint_flag,repeat_contact,related_sop
TK00217,AC0005,A009,2025-09-26 19:00:00,2025-09-27 03:45:20.965021075,Technical,Resolved,56,0,None,0,0,SOP-18
TK00218,AC0033,A025,2025-09-26 15:00:00,,Bug,Escalated,39,1,Operations,0,0,SOP-23
TK00219,AC0105,A016,2025-09-26 13:00:00,,Technical,Escalated,48,1,Operations,0,0,SOP-18
TK00220,AC0105,A013,2025-09-26 08:00:00,2025-09-26 14:38:35.320927158,Bug,Resolved,57,1,Technical,0,0,SOP-18
TK00221,AC0082,A037,2025-09-26 13:00:00,2025-09-26 19:12:57.774309784,How-to,Resolved,9,0,None,0,0,SOP-07
TK00222,AC0088,A031,2025-09-26 10:00:00,2025-09-27 23:20:23.264473139,Technical,Resolved,42,0,None,0,0,SOP-23
TK00223,AC0087,A028,2025-09-26 11:00:00,,How-to,Escalated,72,1,Product,0,0,None
TK00224,AC0121,A010,2025-09-27 19:00:00,2025-09-28 06:41:07.767358027,Technical,Resolved,49,0,None,0,1,SOP-12
TK00225,AC0020,A007,2025-09-27 19:00:00,2025-09-28 11:02:05.110300582,Billing,Resolved,4,0,None,0,0,None
TK00226,AC0088,A028,2025-09-27 12:00:00,2025-09-28 04:08:10.916495593,Integration,Resolved,29,0,None,0,0,None
TK00227,AC0074,A003,2025-09-27 16:00:00,2025-09-28 09:02:31.409796230,Account,Resolved,9,0,None,0,0,None
TK00228,AC0024,A020,2025-09-27 08:00:00,2025-09-27 19:28:14.280079857,How-to,Resolved,56,0,None,0,0,None
TK00229,AC0092,A028,2025-09-27 08:00:00,2025-09-27 11:42:06.746813740,Account,Resolved,17,0,None,0,0,SOP-12
TK00230,AC0095,A014,2025-09-27 17:00:00,2025-09-29 00:38:41.783470721,Bug,Resolved,65,1,Billing,0,0,None
TK00231,AC0084,A038,2025-09-27 10:00:00,,Technical,Partially Resolved,43,0,None,0,0,SOP-12
TK00232,AC0140,A016,2025-09-27 14:00:00,2025-09-28 08:55:51.964597664,Integration,Resolved,8,0,None,0,0,SOP-23
TK00233,AC0130,A030,2025-09-27 10:00:00,,Integration,Waiting Customer,34,0,None,0,0,None
TK00234,AC0107,A029,2025-09-27 20:00:00,2025-09-28 19:20:40.164202403,Integration,Resolved,48,0,None,1,0,SOP-23
TK00235,AC0024,A005,2025-09-28 15:00:00,,Bug,Waiting Customer,61,1,Billing,0,0,SOP-23
TK00236,AC0129,A028,2025-09-28 16:00:00,,How-to,Unresolved,72,0,None,0,0,None
TK00237,AC0132,A025,2025-09-28 14:00:00,2025-09-28 23:32:06.937966446,How-to,Resolved,28,0,None,0,0,None
TK00238,AC0023,A013,2025-09-28 18:00:00,2025-09-29 03:35:02.936030684,Bug,Resolved,2,0,None,0,0,None
TK00239,AC0027,A027,2025-09-28 19:00:00,,How-to,Partially Resolved,21,0,None,0,0,SOP-12
TK00240,AC0100,A016,2025-09-28 14:00:00,,Billing,Unresolved,27,0,None,0,0,SOP-12
TK00241,AC0008,A002,2025-09-28 09:00:00,2025-09-28 23:37:31.872258948,Technical,Resolved,43,0,None,0,0,SOP-07
TK00242,AC0025,A016,2025-09-28 08:00:00,2025-09-28 11:02:34.098288826,Technical,Resolved,97,0,None,0,0,SOP-07
TK00243,AC0023,A035,2025-09-28 16:00:00,2025-09-29 08:16:50.889686340,How-to,Resolved,37,0,None,0,0,None
TK00244,AC0150,A015,2025-09-28 14:00:00,2025-09-29 02:34:04.290325723,How-to,Resolved,17,0,None,0,0,SOP-12
TK00245,AC0088,A001,2025-09-28 10:00:00,2025-09-29 01:23:08.062191887,Billing,Resolved,39,0,None,0,0,SOP-23
TK00246,AC0084,A011,2025-09-28 18:00:00,2025-09-29 02:29:46.488998237,How-to,Resolved,15,0,None,0,0,None
TK00247,AC0061,A001,2025-09-29 09:00:00,2025-09-30 09:20:19.364623734,Billing,Resolved,36,0,None,0,0,SOP-18
TK00248,AC0025,A028,2025-09-29 20:00:00,,Feature Request,Unresolved,19,0,None,0,0,SOP-23
TK00249,AC0068,A027,2025-09-29 09:00:00,,Bug,Unresolved,19,0,None,0,0,None
TK00250,AC0050,A004,2025-09-29 18:00:00,,Bug,Waiting Customer,32,1,Billing,0,0,None
TK00251,AC0150,A007,2025-09-29 19:00:00,2025-09-30 01:51:58.579282772,Technical,Resolved,21,0,None,0,0,SOP-12
TK00252,AC0023,A008,2025-09-30 20:00:00,2025-10-01 01:19:09.955421453,Account,Resolved,44,0,None,1,0,None
TK00253,AC0014,A001,2025-09-30 09:00:00,2025-10-01 07:26:06.328462750,Integration,Resolved,21,0,None,0,0,None
TK00254,AC0127,A032,2025-09-30 15:00:00,2025-10-01 07:53:22.811589740,Technical,Resolved,44,0,None,0,0,SOP-23
TK00255,AC0121,A015,2025-09-30 20:00:00,2025-10-01 10:37:05.937886233,How-to,Resolved,39,0,None,0,1,None
TK00256,AC0058,A004,2025-09-30 13:00:00,2025-10-01 02:39:08.858718212,Technical,Resolved,15,0,None,0,0,None
TK00257,AC0122,A033,2025-09-30 16:00:00,2025-10-01 19:26:30.580660803,Account,Resolved,3,0,None,0,0,SOP-18
TK00258,AC0100,A008,2025-09-30 09:00:00,2025-10-02 01:05:23.719386444,Technical,Resolved,52,0,None,0,0,None
TK00259,AC0100,A019,2025-09-30 09:00:00,2025-09-30 17:42:41.800118870,How-to,Resolved,15,0,None,0,0,None
TK00260,AC0137,A032,2025-10-01 08:00:00,2025-10-04 21:44:15.938755449,Technical,Resolved,4,0,None,0,0,None
TK00261,AC0030,A001,2025-10-01 16:00:00,2025-10-02 08:33:44.262847235,Feature Request,Resolved,54,0,None,0,0,SOP-12
TK00262,AC0046,A023,2025-10-01 08:00:00,2025-10-02 04:02:00.885370678,Technical,Resolved,39,0,None,0,0,SOP-12
TK00263,AC0121,A023,2025-10-01 14:00:00,,Integration,Waiting Customer,113,0,None,0,0,SOP-07
TK00264,AC0027,A001,2025-10-01 12:00:00,2025-10-01 21:36:28.015794192,Account,Resolved,62,0,None,0,0,None
TK00265,AC0060,A019,2025-10-01 11:00:00,2025-10-01 16:42:12.773498360,Integration,Resolved,24,0,None,0,0,None
TK00266,AC0031,A033,2025-10-01 15:00:00,2025-10-01 22:10:48.577678769,Integration,Resolved,10,0,None,0,0,SOP-12
TK00267,AC0107,A009,2025-10-01 15:00:00,2025-10-01 22:10:42.734887399,Bug,Resolved,29,0,None,0,0,SOP-12
TK00268,AC0045,A004,2025-10-01 17:00:00,2025-10-02 13:07:47.837847816,Feature Request,Resolved,41,0,None,1,0,SOP-07
TK00269,AC0007,A005,2025-10-01 09:00:00,2025-10-02 03:54:19.280597441,How-to,Resolved,19,0,None,0,0,None
TK00270,AC0009,A017,2025-10-01 17:00:00,2025-10-02 16:28:34.706352867,Billing,Resolved,32,0,None,0,0,SOP-07
TK00271,AC0132,A036,2025-10-01 10:00:00,2025-10-01 12:34:27.951859582,Feature Request,Resolved,8,0,None,0,1,SOP-18
TK00272,AC0140,A015,2025-10-02 20:00:00,2025-10-03 09:27:34.961117065,Technical,Resolved,81,0,None,0,0,SOP-18
TK00273,AC0066,A019,2025-10-02 19:00:00,2025-10-03 04:31:36.406810664,Feature Request,Resolved,22,0,None,0,0,None
TK00274,AC0020,A014,2025-10-03 19:00:00,2025-10-03 21:29:42.729115122,Billing,Resolved,47,0,None,0,0,SOP-12
TK00275,AC0147,A007,2025-10-03 12:00:00,,How-to,Waiting Customer,59,0,None,1,0,None
TK00276,AC0018,A024,2025-10-03 11:00:00,,Account,Unresolved,31,0,None,0,0,None
TK00277,AC0008,A013,2025-10-03 15:00:00,2025-10-04 08:23:58.776425664,Integration,Resolved,39,0,None,0,0,SOP-12
TK00278,AC0140,A002,2025-10-03 08:00:00,2025-10-04 10:34:06.606113751,How-to,Resolved,105,0,None,0,0,None
TK00279,AC0018,A034,2025-10-04 09:00:00,2025-10-06 05:01:03.103680408,Feature Request,Resolved,44,0,None,0,0,SOP-12
TK00280,AC0140,A013,2025-10-04 19:00:00,2025-10-05 04:21:53.786428301,Account,Resolved,11,0,None,1,0,None
TK00281,AC0024,A011,2025-10-04 13:00:00,2025-10-04 17:10:25.254160905,Integration,Resolved,17,0,None,0,1,None
TK00282,AC0061,A004,2025-10-04 09:00:00,2025-10-04 11:42:53.686316065,Technical,Resolved,31,0,None,0,0,None
TK00283,AC0015,A024,2025-10-04 08:00:00,,Technical,Partially Resolved,4,0,None,0,0,None
TK00284,AC0147,A001,2025-10-04 15:00:00,2025-10-05 04:39:44.513749854,Bug,Resolved,15,1,Operations,0,0,None
TK00285,AC0080,A020,2025-10-04 19:00:00,,Account,Escalated,39,1,Operations,0,0,SOP-12
TK00286,AC0030,A017,2025-10-04 17:00:00,2025-10-05 02:53:47.018071310,Technical,Resolved,51,0,None,0,0,None
TK00287,AC0071,A003,2025-10-04 13:00:00,,How-to,Escalated,17,1,Operations,0,1,SOP-12
TK00288,AC0070,A035,2025-10-05 15:00:00,2025-10-07 04:15:46.643866103,How-to,Resolved,7,0,None,0,0,None
TK00289,AC0113,A024,2025-10-05 19:00:00,2025-10-06 08:55:24.223759265,Integration,Resolved,13,0,None,0,0,SOP-07
TK00290,AC0028,A015,2025-10-05 14:00:00,2025-10-05 19:59:43.509290671,Feature Request,Resolved,4,0,None,0,0,None
TK00291,AC0100,A023,2025-10-05 12:00:00,2025-10-07 01:01:42.642053653,Technical,Resolved,57,0,None,0,0,SOP-23
TK00292,AC0047,A010,2025-10-05 11:00:00,2025-10-05 22:05:37.538568644,Technical,Resolved,33,0,None,0,0,None
TK00293,AC0014,A021,2025-10-05 11:00:00,2025-10-05 19:40:37.088723480,How-to,Resolved,18,0,None,0,0,SOP-23
TK00294,AC0062,A028,2025-10-05 19:00:00,2025-10-05 21:26:31.798375931,Technical,Resolved,60,0,None,0,0,SOP-12
TK00295,AC0135,A022,2025-10-06 11:00:00,,Account,Waiting Internally,14,1,Operations,0,0,SOP-18
TK00296,AC0148,A022,2025-10-06 13:00:00,2025-10-07 02:10:51.542018605,Account,Resolved,5,0,None,0,1,SOP-23
TK00297,AC0105,A029,2025-10-06 13:00:00,2025-10-07 15:50:58.988200280,Technical,Resolved,56,0,None,0,0,SOP-12
TK00298,AC0123,A033,2025-10-06 08:00:00,,Billing,Partially Resolved,64,0,None,0,0,SOP-18
TK00299,AC0006,A030,2025-10-06 13:00:00,,Billing,Waiting Internally,38,1,Operations,0,0,SOP-12
TK00300,AC0109,A013,2025-10-06 18:00:00,,Integration,Unresolved,42,0,None,0,0,None
TK00301,AC0062,A023,2025-10-07 15:00:00,2025-10-07 23:20:02.728847809,Billing,Resolved,55,0,None,0,1,SOP-07
TK00302,AC0137,A016,2025-10-07 09:00:00,2025-10-08 12:47:45.582486210,Billing,Resolved,71,0,None,0,0,SOP-18
TK00303,AC0129,A008,2025-10-07 13:00:00,2025-10-08 03:57:59.755461344,Technical,Resolved,34,0,None,0,0,SOP-18
TK00304,AC0014,A038,2025-10-07 19:00:00,2025-10-08 03:57:38.835845989,Feature Request,Resolved,31,0,None,0,1,SOP-07
TK00305,AC0055,A033,2025-10-07 17:00:00,2025-10-07 22:04:31.131775817,Technical,Resolved,65,0,None,0,0,None
TK00306,AC0050,A033,2025-10-07 10:00:00,2025-10-08 02:49:44.019311535,Integration,Resolved,59,0,None,0,0,SOP-12
TK00307,AC0100,A012,2025-10-07 17:00:00,2025-10-09 04:35:26.073094482,How-to,Resolved,51,0,None,0,0,SOP-23
TK00308,AC0088,A014,2025-10-07 15:00:00,,How-to,Waiting Customer,35,0,None,0,0,SOP-07
TK00309,AC0101,A022,2025-10-07 19:00:00,2025-10-08 06:09:23.067211814,Bug,Resolved,21,0,None,0,0,SOP-18
TK00310,AC0006,A003,2025-10-07 14:00:00,2025-10-08 06:42:17.502662966,Technical,Resolved,21,0,None,0,0,SOP-12
TK00311,AC0080,A006,2025-10-07 15:00:00,2025-10-07 23:55:08.782968595,Technical,Resolved,5,0,None,0,0,None
TK00312,AC0020,A028,2025-10-08 10:00:00,2025-10-09 12:14:52.735894349,Integration,Resolved,12,0,None,0,0,None
TK00313,AC0100,A038,2025-10-08 18:00:00,2025-10-08 20:17:28.535991977,Technical,Resolved,14,0,None,0,0,None
TK00314,AC0030,A031,2025-10-08 20:00:00,2025-10-09 03:22:34.213872864,Bug,Resolved,11,0,None,0,0,None
TK00315,AC0117,A032,2025-10-08 19:00:00,2025-10-09 13:06:31.881208456,Bug,Resolved,77,0,None,1,0,SOP-07
TK00316,AC0028,A007,2025-10-08 11:00:00,2025-10-09 05:32:22.059875292,How-to,Resolved,44,0,None,0,0,SOP-18
TK00317,AC0094,A037,2025-10-08 16:00:00,2025-10-09 13:11:29.456324862,How-to,Resolved,13,0,None,0,0,None
TK00318,AC0073,A008,2025-10-08 15:00:00,2025-10-09 16:38:23.386847202,Technical,Resolved,19,0,None,0,0,None
TK00319,AC0134,A029,2025-10-08 10:00:00,2025-10-08 21:47:25.111309538,Bug,Resolved,51,0,None,0,0,None
TK00320,AC0015,A028,2025-10-08 12:00:00,2025-10-08 16:19:48.561386977,How-to,Resolved,21,0,None,0,0,SOP-18
TK00321,AC0084,A035,2025-10-08 10:00:00,2025-10-08 16:16:05.540399427,How-to,Resolved,50,0,None,0,0,SOP-07
TK00322,AC0132,A031,2025-10-08 18:00:00,2025-10-10 15:35:07.506292499,Billing,Resolved,11,0,None,0,0,SOP-12
TK00323,AC0137,A011,2025-10-09 11:00:00,,Billing,Unresolved,43,0,None,0,0,None
TK00324,AC0086,A036,2025-10-09 08:00:00,2025-10-10 01:38:09.793673359,Billing,Resolved,14,0,None,0,0,None
TK00325,AC0047,A027,2025-10-09 17:00:00,,Account,Escalated,69,1,Product,1,0,None
TK00326,AC0047,A037,2025-10-09 14:00:00,2025-10-10 01:58:03.002487406,Feature Request,Resolved,121,0,None,0,0,None
TK00327,AC0145,A014,2025-10-09 18:00:00,2025-10-10 03:43:35.040211009,How-to,Resolved,27,0,None,0,0,None
TK00328,AC0042,A013,2025-10-10 10:00:00,2025-10-10 19:13:33.703719642,Bug,Resolved,32,1,Product,0,0,None
TK00329,AC0065,A022,2025-10-10 10:00:00,2025-10-10 23:49:44.778829449,Billing,Resolved,79,0,None,0,0,SOP-07
TK00330,AC0147,A021,2025-10-10 10:00:00,2025-10-10 23:01:13.202937913,Technical,Resolved,14,0,None,0,0,None
TK00331,AC0142,A017,2025-10-10 15:00:00,2025-10-10 18:41:37.623326708,Billing,Resolved,10,0,None,0,0,None
TK00332,AC0107,A010,2025-10-10 18:00:00,2025-10-11 11:39:07.486713183,Feature Request,Resolved,11,0,None,0,0,SOP-23
TK00333,AC0108,A033,2025-10-11 09:00:00,2025-10-11 20:09:19.706184691,Bug,Resolved,11,0,None,0,0,SOP-23
TK00334,AC0047,A016,2025-10-11 08:00:00,,Integration,Waiting Customer,24,0,None,0,0,None
TK00335,AC0023,A033,2025-10-11 11:00:00,2025-10-12 06:37:12.907783718,Integration,Resolved,23,0,None,0,0,SOP-12
TK00336,AC0125,A028,2025-10-11 08:00:00,2025-10-11 11:46:10.109142588,Integration,Resolved,15,0,None,0,0,SOP-12
TK00337,AC0107,A027,2025-10-11 16:00:00,2025-10-12 07:29:55.215980465,Integration,Resolved,18,0,None,0,0,None
TK00338,AC0027,A010,2025-10-11 15:00:00,2025-10-12 04:51:29.174062271,Integration,Resolved,21,0,None,0,0,SOP-18
TK00339,AC0058,A028,2025-10-11 08:00:00,2025-10-12 02:09:44.625091034,Technical,Resolved,62,0,None,0,0,None
TK00340,AC0050,A035,2025-10-11 10:00:00,2025-10-11 11:59:14.558233365,Billing,Resolved,2,0,None,0,0,None
TK00341,AC0003,A023,2025-10-12 12:00:00,2025-10-13 06:40:41.848471874,Technical,Resolved,40,0,None,0,0,SOP-12
TK00342,AC0085,A022,2025-10-12 16:00:00,2025-10-12 21:06:11.805659799,How-to,Resolved,26,0,None,0,0,SOP-07
TK00343,AC0064,A021,2025-10-12 12:00:00,2025-10-13 03:32:04.769276159,Technical,Resolved,22,0,None,0,0,SOP-12
TK00344,AC0087,A027,2025-10-12 16:00:00,2025-10-12 23:26:23.792563388,Billing,Resolved,54,0,None,0,0,None
TK00345,AC0080,A002,2025-10-12 08:00:00,,Billing,Escalated,22,1,Product,0,0,SOP-18
TK00346,AC0021,A015,2025-10-12 15:00:00,2025-10-12 19:55:48.885913627,Technical,Resolved,28,0,None,0,0,SOP-23
TK00347,AC0103,A035,2025-10-12 12:00:00,2025-10-13 09:13:43.602052593,Feature Request,Resolved,14,0,None,0,1,SOP-23
TK00348,AC0064,A016,2025-10-12 16:00:00,2025-10-13 01:25:45.846047863,Integration,Resolved,19,0,None,0,0,SOP-12
TK00349,AC0097,A035,2025-10-12 20:00:00,2025-10-13 10:41:12.360420460,How-to,Resolved,64,0,None,0,0,None
TK00350,AC0073,A021,2025-10-12 15:00:00,2025-10-14 19:05:43.481573168,How-to,Resolved,18,0,None,0,0,None
TK00351,AC0028,A002,2025-10-12 20:00:00,2025-10-13 10:55:46.055206539,Billing,Resolved,14,0,None,0,0,None
TK00352,AC0003,A012,2025-10-12 14:00:00,2025-10-13 03:39:19.659118672,Integration,Resolved,27,0,None,0,0,None
TK00353,AC0088,A006,2025-10-12 11:00:00,,Technical,Waiting Customer,29,0,None,0,1,None
TK00354,AC0085,A033,2025-10-12 13:00:00,2025-10-13 06:58:56.854890337,How-to,Resolved,8,0,None,0,0,SOP-18
TK00355,AC0105,A029,2025-10-12 17:00:00,2025-10-14 10:54:43.728402139,Account,Resolved,3,0,None,0,0,SOP-18
TK00356,AC0140,A033,2025-10-12 18:00:00,2025-10-13 06:48:26.547424967,Technical,Resolved,72,0,None,0,0,SOP-07
TK00357,AC0070,A003,2025-10-12 16:00:00,,How-to,Waiting Internally,80,1,Billing,0,0,SOP-18
TK00358,AC0024,A018,2025-10-13 10:00:00,2025-10-13 12:48:16.970286540,How-to,Resolved,37,0,None,0,0,SOP-23
TK00359,AC0065,A023,2025-10-13 12:00:00,2025-10-13 20:18:19.524993024,Account,Resolved,4,0,None,0,1,None
TK00360,AC0117,A011,2025-10-13 16:00:00,2025-10-14 08:24:24.422300951,Account,Resolved,109,0,None,0,0,SOP-12
TK00361,AC0111,A006,2025-10-13 20:00:00,,Technical,Partially Resolved,42,0,None,0,0,SOP-18
TK00362,AC0111,A023,2025-10-13 11:00:00,2025-10-13 19:23:49.359856916,Account,Resolved,48,0,None,0,1,SOP-07
TK00363,AC0061,A006,2025-10-13 08:00:00,2025-10-14 05:53:35.946447490,Account,Resolved,14,0,None,0,0,None
TK00364,AC0137,A022,2025-10-13 11:00:00,2025-10-14 00:07:09.794253990,How-to,Resolved,19,0,None,0,0,SOP-23
TK00365,AC0003,A034,2025-10-13 12:00:00,2025-10-13 14:43:09.188658274,Account,Resolved,61,0,None,0,0,None
TK00366,AC0067,A010,2025-10-13 08:00:00,,Technical,Unresolved,33,0,None,0,0,SOP-07
TK00367,AC0052,A017,2025-10-13 11:00:00,2025-10-14 19:22:59.542571414,Billing,Resolved,42,0,None,0,0,None
TK00368,AC0129,A013,2025-10-13 18:00:00,2025-10-14 12:59:56.164218225,Integration,Resolved,19,0,None,0,0,None
TK00369,AC0063,A009,2025-10-13 17:00:00,2025-10-14 08:15:08.506195503,Feature Request,Resolved,47,0,None,0,0,SOP-12
TK00370,AC0142,A020,2025-10-13 08:00:00,2025-10-13 16:32:19.875576226,Technical,Resolved,10,0,None,0,0,None
TK00371,AC0015,A014,2025-10-13 08:00:00,2025-10-13 21:50:09.193321310,How-to,Resolved,40,0,None,0,0,None
TK00372,AC0116,A009,2025-10-13 20:00:00,2025-10-14 23:14:39.018862826,How-to,Resolved,81,0,None,0,0,SOP-07
TK00373,AC0065,A018,2025-10-14 15:00:00,2025-10-16 15:48:48.347970593,Technical,Resolved,4,0,None,0,0,SOP-18
TK00374,AC0014,A030,2025-10-14 09:00:00,2025-10-15 17:38:02.167607962,Billing,Resolved,42,0,None,0,0,SOP-23
TK00375,AC0085,A026,2025-10-14 10:00:00,2025-10-15 02:22:21.647948101,Account,Resolved,20,0,None,0,1,SOP-18
TK00376,AC0008,A013,2025-10-14 10:00:00,2025-10-15 00:20:37.062634695,Account,Resolved,61,0,None,0,0,SOP-18
TK00377,AC0034,A023,2025-10-14 11:00:00,2025-10-15 05:54:21.284137172,Feature Request,Resolved,22,0,None,0,0,SOP-07
TK00378,AC0134,A031,2025-10-14 16:00:00,2025-10-15 03:52:33.590931098,Bug,Resolved,30,1,Technical,0,0,SOP-23
TK00379,AC0142,A006,2025-10-14 13:00:00,2025-10-15 07:50:31.713314341,Technical,Resolved,16,0,None,0,0,None
TK00380,AC0113,A017,2025-10-14 11:00:00,2025-10-14 22:27:30.392959085,How-to,Resolved,54,0,None,0,0,None
TK00381,AC0114,A021,2025-10-14 17:00:00,2025-10-14 21:46:51.339658849,Feature Request,Resolved,7,0,None,0,0,SOP-07
TK00382,AC0030,A032,2025-10-14 12:00:00,2025-10-15 20:24:58.576993796,Account,Resolved,23,0,None,0,0,SOP-12
TK00383,AC0057,A019,2025-10-14 15:00:00,2025-10-15 15:58:39.359943253,Account,Resolved,34,0,None,0,0,SOP-18
TK00384,AC0114,A016,2025-10-14 10:00:00,2025-10-15 04:51:12.488992743,Bug,Resolved,102,0,None,0,0,SOP-07
TK00385,AC0103,A033,2025-10-14 15:00:00,2025-10-15 07:30:48.321180337,How-to,Resolved,83,0,None,0,0,SOP-12
TK00386,AC0087,A025,2025-10-14 08:00:00,2025-10-14 10:37:16.642498005,Technical,Resolved,34,0,None,0,1,SOP-12
TK00387,AC0148,A009,2025-10-15 14:00:00,2025-10-16 07:26:45.927325540,Account,Resolved,12,0,None,0,0,SOP-07
TK00388,AC0071,A029,2025-10-15 16:00:00,,Billing,Waiting Internally,22,1,Billing,0,0,SOP-23
TK00389,AC0117,A009,2025-10-15 09:00:00,,Technical,Escalated,89,1,Product,0,0,None
TK00390,AC0075,A014,2025-10-15 13:00:00,2025-10-16 04:41:01.517032435,How-to,Resolved,6,0,None,0,0,SOP-18
TK00391,AC0018,A001,2025-10-15 18:00:00,,Feature Request,Waiting Customer,3,0,None,0,0,SOP-12
TK00392,AC0137,A002,2025-10-15 14:00:00,2025-10-16 18:30:14.583699353,Technical,Resolved,52,0,None,0,0,None
TK00393,AC0024,A007,2025-10-15 16:00:00,2025-10-16 03:15:45.873236494,Feature Request,Resolved,34,0,None,0,0,None
TK00394,AC0138,A013,2025-10-15 20:00:00,2025-10-16 23:56:27.432557973,Account,Resolved,23,0,None,0,0,None
TK00395,AC0145,A008,2025-10-15 09:00:00,2025-10-15 16:27:32.118621892,Technical,Resolved,9,0,None,0,0,SOP-07
TK00396,AC0003,A020,2025-10-15 15:00:00,,Bug,Escalated,3,1,Product,0,0,None
TK00397,AC0100,A027,2025-10-15 15:00:00,2025-10-15 21:56:07.196577369,Technical,Resolved,79,0,None,1,1,None
TK00398,AC0105,A025,2025-10-15 17:00:00,2025-10-16 03:23:13.071456883,Integration,Resolved,37,0,None,0,0,SOP-07
TK00399,AC0024,A030,2025-10-15 14:00:00,2025-10-17 03:51:35.077136655,How-to,Resolved,52,0,None,0,0,SOP-07
TK00400,AC0071,A014,2025-10-15 14:00:00,2025-10-15 23:20:24.583040559,How-to,Resolved,27,0,None,0,0,SOP-23
TK00401,AC0110,A003,2025-10-15 16:00:00,2025-10-16 12:02:45.331492923,Bug,Resolved,4,0,None,0,0,SOP-07
TK00402,AC0085,A028,2025-10-16 09:00:00,2025-10-17 07:32:02.594184566,How-to,Resolved,17,0,None,0,0,SOP-12
TK00403,AC0008,A033,2025-10-16 10:00:00,2025-10-17 14:27:13.485351247,Account,Resolved,107,0,None,0,0,SOP-23
TK00404,AC0127,A033,2025-10-16 09:00:00,2025-10-16 17:48:42.075737292,How-to,Resolved,145,0,None,0,0,SOP-12
TK00405,AC0020,A028,2025-10-16 10:00:00,2025-10-16 18:53:20.156174360,Billing,Resolved,4,0,None,0,0,SOP-18
TK00406,AC0125,A021,2025-10-16 17:00:00,2025-10-17 05:30:20.551798147,Billing,Resolved,29,0,None,0,0,SOP-23
TK00407,AC0010,A007,2025-10-16 13:00:00,2025-10-16 19:55:23.931912760,Bug,Resolved,68,0,None,0,0,SOP-18
TK00408,AC0137,A033,2025-10-16 10:00:00,2025-10-17 09:28:29.865396301,Technical,Resolved,6,0,None,0,1,None
TK00409,AC0083,A011,2025-10-16 16:00:00,2025-10-17 18:02:54.676281528,Technical,Resolved,39,0,None,0,0,SOP-07
TK00410,AC0003,A022,2025-10-16 19:00:00,2025-10-17 11:19:37.687280795,Technical,Resolved,22,0,None,1,0,SOP-12
TK00411,AC0061,A002,2025-10-16 19:00:00,2025-10-17 06:54:26.912908158,How-to,Resolved,14,0,None,0,0,SOP-23
TK00412,AC0141,A003,2025-10-16 16:00:00,2025-10-17 00:21:37.211588243,Account,Resolved,76,0,None,0,0,SOP-23
TK00413,AC0140,A027,2025-10-17 09:00:00,,Technical,Unresolved,2,0,None,0,0,None
TK00414,AC0065,A021,2025-10-17 09:00:00,,How-to,Waiting Internally,14,1,Billing,1,0,SOP-07
TK00415,AC0064,A036,2025-10-17 15:00:00,2025-10-18 10:46:05.353113592,Account,Resolved,18,0,None,0,0,SOP-07
TK00416,AC0104,A037,2025-10-17 18:00:00,2025-10-18 22:54:38.264740637,Technical,Resolved,33,0,None,0,0,None
TK00417,AC0029,A027,2025-10-17 20:00:00,,How-to,Partially Resolved,75,0,None,0,0,SOP-23
TK00418,AC0065,A023,2025-10-17 12:00:00,,Billing,Unresolved,34,0,None,0,0,None
TK00419,AC0100,A005,2025-10-17 09:00:00,2025-10-17 17:43:02.135778845,How-to,Resolved,42,0,None,0,0,None
TK00420,AC0042,A005,2025-10-17 10:00:00,2025-10-17 22:46:33.388000799,Billing,Resolved,37,0,None,0,0,None
TK00421,AC0102,A017,2025-10-18 17:00:00,2025-10-19 03:25:50.654774121,Bug,Resolved,8,0,None,0,0,None
TK00422,AC0024,A022,2025-10-18 17:00:00,2025-10-18 23:14:23.664188621,Technical,Resolved,7,0,None,0,0,None
TK00423,AC0014,A001,2025-10-18 11:00:00,2025-10-19 05:53:48.222292195,Billing,Resolved,24,0,None,0,0,SOP-07
TK00424,AC0059,A038,2025-10-18 16:00:00,2025-10-19 07:46:51.670730995,Technical,Resolved,20,0,None,0,0,SOP-12
TK00425,AC0018,A035,2025-10-18 11:00:00,2025-10-19 01:46:18.313268761,Account,Resolved,20,0,None,0,0,None
TK00426,AC0098,A030,2025-10-18 09:00:00,2025-10-18 19:38:59.360235091,Bug,Resolved,18,0,None,0,0,None
TK00427,AC0058,A038,2025-10-18 19:00:00,2025-10-19 09:56:51.592219017,Technical,Resolved,85,0,None,0,0,SOP-23
TK00428,AC0037,A008,2025-10-18 20:00:00,,Bug,Partially Resolved,19,0,None,0,0,SOP-23
TK00429,AC0020,A018,2025-10-18 13:00:00,2025-10-18 19:25:13.671507146,Account,Resolved,55,0,None,0,0,SOP-23
TK00430,AC0124,A028,2025-10-18 09:00:00,,Bug,Partially Resolved,29,1,Technical,0,0,None
TK00431,AC0142,A015,2025-10-18 13:00:00,2025-10-19 10:13:27.356816994,Bug,Resolved,50,0,None,0,0,SOP-23
TK00432,AC0018,A023,2025-10-18 11:00:00,2025-10-19 13:55:54.651492608,Technical,Resolved,56,0,None,1,0,SOP-07
